POLITICAL_UNIT,NAME,WGMS_ID,GEN_LOCATION,SPEC_LOCATION,LATITUDE,LONGITUDE,PRIM_CLASSIFIC,FORM,FRONTAL_CHARS,EXPOS_ACC_AREA,EXPOS_ABL_AREA,PARENT_GLACIER,REMARKS,GLACIER_REGION_CODE,GLACIER_SUBREGION_CODE
IN,RGI50-14.13589,9617,WESTERN HIMALAYA,LAHAUL SPITI,32.81255,77.50509,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13590,9793,WESTERN HIMALAYA,LAHAUL SPITI,32.78402,77.44872,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13591,9905,WESTERN HIMALAYA,LAHAUL SPITI,32.81301,77.53394,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13592,9802,WESTERN HIMALAYA,LAHAUL SPITI,32.80719,77.55538,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13736,9918,WESTERN HIMALAYA,LAHAUL SPITI,32.6323,77.91993,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13737,9849,WESTERN HIMALAYA,LAHAUL SPITI,32.61149,77.93781,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13738,9840,WESTERN HIMALAYA,LAHAUL SPITI,32.64267,77.90343,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13739,10093,WESTERN HIMALAYA,LAHAUL SPITI,32.64019,77.90932,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13740,7322,WESTERN HIMALAYA,LAHAUL SPITI,32.60872,77.92472,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13741,9594,WESTERN HIMALAYA,LAHAUL SPITI,32.60276,77.91012,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13742,10127,WESTERN HIMALAYA,LAHAUL SPITI,32.60046,77.89268,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13743,9814,WESTERN HIMALAYA,LAHAUL SPITI,32.58494,77.88885,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13744,9743,WESTERN HIMALAYA,LAHAUL SPITI,32.58659,77.9192,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13745,9503,WESTERN HIMALAYA,LAHAUL SPITI,32.58515,77.92866,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13746,9932,WESTERN HIMALAYA,LAHAUL SPITI,32.58295,77.91825,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13747,9989,WESTERN HIMALAYA,LAHAUL SPITI,32.58124,77.93665,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13748,7314,WESTERN HIMALAYA,LAHAUL SPITI,32.57306,77.91464,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13749,9461,WESTERN HIMALAYA,LAHAUL SPITI,32.56795,77.90089,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13750,7191,WESTERN HIMALAYA,LAHAUL SPITI,32.58254,77.89636,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13751,9857,WESTERN HIMALAYA,LAHAUL SPITI,32.57457,77.89022,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13752,7348,WESTERN HIMALAYA,LAHAUL SPITI,32.57835,77.88504,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13753,9733,WESTERN HIMALAYA,LAHAUL SPITI,32.54608,77.90803,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13760,9796,WESTERN HIMALAYA,LAHAUL SPITI,32.52079,77.92512,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13761,9491,WESTERN HIMALAYA,LAHAUL SPITI,32.52636,77.93211,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13762,9555,WESTERN HIMALAYA,LAHAUL SPITI,32.52425,77.90405,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13764,9870,WESTERN HIMALAYA,LAHAUL SPITI,32.53808,77.93385,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13765,9570,WESTERN HIMALAYA,LAHAUL SPITI,32.54361,77.93307,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13766,7188,WESTERN HIMALAYA,LAHAUL SPITI,32.53694,77.91702,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13768,9691,WESTERN HIMALAYA,LAHAUL SPITI,32.55981,77.91293,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13769,9677,WESTERN HIMALAYA,LAHAUL SPITI,32.55256,77.90639,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13770,9610,WESTERN HIMALAYA,LAHAUL SPITI,32.56114,77.89748,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13771,7245,WESTERN HIMALAYA,LAHAUL SPITI,32.54286,77.89156,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13772,10005,WESTERN HIMALAYA,LAHAUL SPITI,32.54833,77.86274,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13773,7001,WESTERN HIMALAYA,LAHAUL SPITI,32.52474,77.87159,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13774,9571,WESTERN HIMALAYA,LAHAUL SPITI,32.55481,77.87771,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13775,6951,WESTERN HIMALAYA,LAHAUL SPITI,32.55031,77.87614,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13776,7054,WESTERN HIMALAYA,LAHAUL SPITI,32.54795,77.8707,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13777,7228,WESTERN HIMALAYA,LAHAUL SPITI,32.54359,77.84969,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13778,9643,WESTERN HIMALAYA,LAHAUL SPITI,32.52992,77.86463,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13779,9509,WESTERN HIMALAYA,LAHAUL SPITI,32.52553,77.84687,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13780,7280,WESTERN HIMALAYA,LAHAUL SPITI,32.53184,77.85268,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13781,9766,WESTERN HIMALAYA,LAHAUL SPITI,32.54411,77.83202,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13782,9773,WESTERN HIMALAYA,LAHAUL SPITI,32.48685,77.92233,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13783,9623,WESTERN HIMALAYA,LAHAUL SPITI,32.48112,77.91182,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13784,7031,WESTERN HIMALAYA,LAHAUL SPITI,32.50929,77.90536,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13785,7328,WESTERN HIMALAYA,LAHAUL SPITI,32.51329,77.91699,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13786,9811,WESTERN HIMALAYA,LAHAUL SPITI,32.50801,77.91795,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13787,9923,WESTERN HIMALAYA,LAHAUL SPITI,32.50724,77.91318,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13788,6892,WESTERN HIMALAYA,LAHAUL SPITI,32.51118,77.89568,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13789,9944,WESTERN HIMALAYA,LAHAUL SPITI,32.50815,77.8939,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13790,9911,WESTERN HIMALAYA,LAHAUL SPITI,32.50404,77.90924,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13791,10001,WESTERN HIMALAYA,LAHAUL SPITI,32.50413,77.90481,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13792,9583,WESTERN HIMALAYA,LAHAUL SPITI,32.49576,77.92201,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13793,7021,WESTERN HIMALAYA,LAHAUL SPITI,32.49771,77.93003,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13794,9727,WESTERN HIMALAYA,LAHAUL SPITI,32.4879,77.93236,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13912,6879,WESTERN HIMALAYA,LAHAUL SPITI,32.52468,77.91249,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13939,6936,WESTERN HIMALAYA,LAHAUL SPITI,32.50573,77.80965,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13940,7259,WESTERN HIMALAYA,LAHAUL SPITI,32.49921,77.81697,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13941,10242,WESTERN HIMALAYA,LAHAUL SPITI,32.49839,77.8012,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13942,9867,WESTERN HIMALAYA,LAHAUL SPITI,32.49361,77.77783,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13943,7062,WESTERN HIMALAYA,LAHAUL SPITI,32.47972,77.77068,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13944,9531,WESTERN HIMALAYA,LAHAUL SPITI,32.47459,77.78064,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13945,9481,WESTERN HIMALAYA,LAHAUL SPITI,32.4881,77.82336,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13946,9751,WESTERN HIMALAYA,LAHAUL SPITI,32.47853,77.82673,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13947,9606,WESTERN HIMALAYA,LAHAUL SPITI,32.50637,77.83362,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13948,9752,WESTERN HIMALAYA,LAHAUL SPITI,32.50564,77.80061,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13949,10243,WESTERN HIMALAYA,LAHAUL SPITI,32.50145,77.79272,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13950,7262,WESTERN HIMALAYA,LAHAUL SPITI,32.49177,77.7914,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13951,9829,WESTERN HIMALAYA,LAHAUL SPITI,32.52719,77.82608,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13952,6886,WESTERN HIMALAYA,LAHAUL SPITI,32.57486,77.79475,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13953,6986,WESTERN HIMALAYA,LAHAUL SPITI,32.53158,77.83401,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13954,10087,WESTERN HIMALAYA,LAHAUL SPITI,32.56145,77.82763,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13955,9505,WESTERN HIMALAYA,LAHAUL SPITI,32.55333,77.82387,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13956,9601,WESTERN HIMALAYA,LAHAUL SPITI,32.54197,77.80804,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13957,7095,WESTERN HIMALAYA,LAHAUL SPITI,32.55382,77.79971,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13958,9719,WESTERN HIMALAYA,LAHAUL SPITI,32.54237,77.80273,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13959,7260,WESTERN HIMALAYA,LAHAUL SPITI,32.55166,77.8103,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13960,9775,WESTERN HIMALAYA,LAHAUL SPITI,32.57491,77.82465,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13961,9807,WESTERN HIMALAYA,LAHAUL SPITI,32.55991,77.79018,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13962,7249,WESTERN HIMALAYA,LAHAUL SPITI,32.56222,77.78317,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13963,7254,WESTERN HIMALAYA,LAHAUL SPITI,32.57477,77.77367,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13964,10063,WESTERN HIMALAYA,LAHAUL SPITI,32.56998,77.75847,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13965,9997,WESTERN HIMALAYA,LAHAUL SPITI,32.60267,77.73686,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13966,7189,WESTERN HIMALAYA,LAHAUL SPITI,32.58662,77.75069,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13967,10046,WESTERN HIMALAYA,LAHAUL SPITI,32.59808,77.75748,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13968,9856,WESTERN HIMALAYA,LAHAUL SPITI,32.5972,77.75543,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13969,9524,WESTERN HIMALAYA,LAHAUL SPITI,32.60164,77.75234,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13970,7317,WESTERN HIMALAYA,LAHAUL SPITI,32.59932,77.72703,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13971,9985,WESTERN HIMALAYA,LAHAUL SPITI,32.61433,77.73824,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13972,9828,WESTERN HIMALAYA,LAHAUL SPITI,32.61796,77.73695,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13973,7074,WESTERN HIMALAYA,LAHAUL SPITI,32.61658,77.73206,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13974,9933,WESTERN HIMALAYA,LAHAUL SPITI,32.60736,77.74723,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13975,7071,WESTERN HIMALAYA,LAHAUL SPITI,32.60974,77.74436,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13976,9859,WESTERN HIMALAYA,LAHAUL SPITI,32.6723,77.83843,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13977,9697,WESTERN HIMALAYA,LAHAUL SPITI,32.66752,77.84357,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13978,9549,WESTERN HIMALAYA,LAHAUL SPITI,32.67075,77.85437,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13979,9803,WESTERN HIMALAYA,LAHAUL SPITI,32.6206,77.83073,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13980,7288,WESTERN HIMALAYA,LAHAUL SPITI,32.62434,77.81776,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13981,7235,WESTERN HIMALAYA,LAHAUL SPITI,32.62029,77.79346,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13982,9854,WESTERN HIMALAYA,LAHAUL SPITI,32.63429,77.81778,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13983,9865,WESTERN HIMALAYA,LAHAUL SPITI,32.63013,77.81518,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13984,9598,WESTERN HIMALAYA,LAHAUL SPITI,32.63253,77.80965,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13985,9662,WESTERN HIMALAYA,LAHAUL SPITI,32.65366,77.80678,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13986,9925,WESTERN HIMALAYA,LAHAUL SPITI,32.64846,77.80228,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13987,9639,WESTERN HIMALAYA,LAHAUL SPITI,32.6494,77.81303,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13988,7185,WESTERN HIMALAYA,LAHAUL SPITI,32.64506,77.78123,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13989,9978,WESTERN HIMALAYA,LAHAUL SPITI,32.70503,77.79974,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13990,9928,WESTERN HIMALAYA,LAHAUL SPITI,32.69719,77.80721,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13991,10064,WESTERN HIMALAYA,LAHAUL SPITI,32.66378,77.77715,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13992,7038,WESTERN HIMALAYA,LAHAUL SPITI,32.66892,77.78172,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13993,9511,WESTERN HIMALAYA,LAHAUL SPITI,32.68149,77.80749,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13994,9517,WESTERN HIMALAYA,LAHAUL SPITI,32.68259,77.80023,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13995,7388,WESTERN HIMALAYA,LAHAUL SPITI,32.67674,77.78201,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13996,9940,WESTERN HIMALAYA,LAHAUL SPITI,32.67437,77.79036,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13997,7354,WESTERN HIMALAYA,LAHAUL SPITI,32.6809,77.78996,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13998,6978,WESTERN HIMALAYA,LAHAUL SPITI,32.64207,77.75333,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.13999,6976,WESTERN HIMALAYA,LAHAUL SPITI,32.638,77.75116,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14000,9568,WESTERN HIMALAYA,LAHAUL SPITI,32.7037,77.75346,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14001,6993,WESTERN HIMALAYA,LAHAUL SPITI,32.69463,77.74636,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14002,9991,WESTERN HIMALAYA,LAHAUL SPITI,32.68575,77.72614,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14003,10013,WESTERN HIMALAYA,LAHAUL SPITI,32.67556,77.73296,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14004,9864,WESTERN HIMALAYA,LAHAUL SPITI,32.68989,77.72182,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14005,7088,WESTERN HIMALAYA,LAHAUL SPITI,32.65499,77.76702,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14006,7309,WESTERN HIMALAYA,LAHAUL SPITI,32.6557,77.74727,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14007,9882,WESTERN HIMALAYA,LAHAUL SPITI,32.66683,77.7475,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14008,7356,WESTERN HIMALAYA,LAHAUL SPITI,32.66434,77.75832,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14009,7281,WESTERN HIMALAYA,LAHAUL SPITI,32.6761,77.74076,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14010,6884,WESTERN HIMALAYA,LAHAUL SPITI,32.67801,77.74838,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14011,6919,WESTERN HIMALAYA,LAHAUL SPITI,32.70114,77.75012,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14012,9681,WESTERN HIMALAYA,LAHAUL SPITI,32.62033,77.69239,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14013,9497,WESTERN HIMALAYA,LAHAUL SPITI,32.62528,77.69484,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14014,9894,WESTERN HIMALAYA,LAHAUL SPITI,32.63219,77.71437,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14015,10052,WESTERN HIMALAYA,LAHAUL SPITI,32.63136,77.71085,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14016,9483,WESTERN HIMALAYA,LAHAUL SPITI,32.63615,77.71815,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14017,7338,WESTERN HIMALAYA,LAHAUL SPITI,32.63219,77.69979,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14018,7226,WESTERN HIMALAYA,LAHAUL SPITI,32.64227,77.7039,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14019,9748,WESTERN HIMALAYA,LAHAUL SPITI,32.65023,77.69318,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14020,9656,WESTERN HIMALAYA,LAHAUL SPITI,32.64591,77.68726,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14021,9770,WESTERN HIMALAYA,LAHAUL SPITI,32.63691,77.68375,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14022,7178,WESTERN HIMALAYA,LAHAUL SPITI,32.63471,77.67292,6,2,9,,,,,ASW,ASW-03
IN,RGI50-14.14023,9506,WESTERN HIMALAYA,LAHAUL SPITI,32.65601,77.66766,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14024,7108,WESTERN HIMALAYA,LAHAUL SPITI,32.64813,77.65457,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14025,10042,WESTERN HIMALAYA,LAHAUL SPITI,32.77459,77.75368,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14026,9961,WESTERN HIMALAYA,LAHAUL SPITI,32.76222,77.72902,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14027,9717,WESTERN HIMALAYA,LAHAUL SPITI,32.75701,77.72701,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14028,9661,WESTERN HIMALAYA,LAHAUL SPITI,32.73872,77.71946,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14029,6991,WESTERN HIMALAYA,LAHAUL SPITI,32.68938,77.6502,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14030,9838,WESTERN HIMALAYA,LAHAUL SPITI,32.68635,77.66856,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14031,6888,WESTERN HIMALAYA,LAHAUL SPITI,32.68926,77.632,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14032,9627,WESTERN HIMALAYA,LAHAUL SPITI,32.68677,77.64198,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14033,9642,WESTERN HIMALAYA,LAHAUL SPITI,32.68568,77.65759,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14034,9559,WESTERN HIMALAYA,LAHAUL SPITI,32.67595,77.60298,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14035,9476,WESTERN HIMALAYA,LAHAUL SPITI,32.68279,77.59828,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14036,9569,WESTERN HIMALAYA,LAHAUL SPITI,32.68279,77.62881,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14037,9492,WESTERN HIMALAYA,LAHAUL SPITI,32.67156,77.62975,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14038,7073,WESTERN HIMALAYA,LAHAUL SPITI,32.66395,77.6347,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14039,7271,WESTERN HIMALAYA,LAHAUL SPITI,32.65324,77.62847,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14040,7216,WESTERN HIMALAYA,LAHAUL SPITI,32.66534,77.6109,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14041,7327,WESTERN HIMALAYA,LAHAUL SPITI,32.6437,77.60024,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14042,9846,WESTERN HIMALAYA,LAHAUL SPITI,32.52689,77.69274,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14043,9520,WESTERN HIMALAYA,LAHAUL SPITI,32.6263,77.6588,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14044,9872,WESTERN HIMALAYA,LAHAUL SPITI,32.56199,77.60668,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14045,9618,WESTERN HIMALAYA,LAHAUL SPITI,32.5558,77.60406,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14046,9629,WESTERN HIMALAYA,LAHAUL SPITI,32.5397,77.60336,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14047,10165,WESTERN HIMALAYA,LAHAUL SPITI,32.62514,77.65089,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14048,7272,WESTERN HIMALAYA,LAHAUL SPITI,32.62885,77.63097,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14049,10077,WESTERN HIMALAYA,LAHAUL SPITI,32.60548,77.65601,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14050,9737,WESTERN HIMALAYA,LAHAUL SPITI,32.58184,77.65749,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14051,7362,WESTERN HIMALAYA,LAHAUL SPITI,32.58178,77.64446,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14052,10034,WESTERN HIMALAYA,LAHAUL SPITI,32.57511,77.64105,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14053,7385,WESTERN HIMALAYA,LAHAUL SPITI,32.56979,77.67755,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14054,9454,WESTERN HIMALAYA,LAHAUL SPITI,32.55807,77.70037,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14055,7255,WESTERN HIMALAYA,LAHAUL SPITI,32.5984,77.63426,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14056,7024,WESTERN HIMALAYA,LAHAUL SPITI,32.59468,77.62352,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14057,9518,WESTERN HIMALAYA,LAHAUL SPITI,32.58681,77.63039,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14058,6896,WESTERN HIMALAYA,LAHAUL SPITI,32.58528,77.63329,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14059,7234,WESTERN HIMALAYA,LAHAUL SPITI,32.58281,77.61379,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14060,9456,WESTERN HIMALAYA,LAHAUL SPITI,32.56819,77.60789,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14061,9964,WESTERN HIMALAYA,LAHAUL SPITI,32.55208,77.6039,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14062,9574,WESTERN HIMALAYA,LAHAUL SPITI,32.54581,77.60485,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14063,7242,WESTERN HIMALAYA,LAHAUL SPITI,32.53185,77.61136,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14064,7393,WESTERN HIMALAYA,LAHAUL SPITI,32.52248,77.71114,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14065,7347,WESTERN HIMALAYA,LAHAUL SPITI,32.51935,77.69534,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14066,9791,WESTERN HIMALAYA,LAHAUL SPITI,32.51099,77.70593,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14067,9753,WESTERN HIMALAYA,LAHAUL SPITI,32.50279,77.70864,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14068,9819,WESTERN HIMALAYA,LAHAUL SPITI,32.50049,77.71241,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14069,7069,WESTERN HIMALAYA,LAHAUL SPITI,32.53249,77.70676,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14070,7318,WESTERN HIMALAYA,LAHAUL SPITI,32.54195,77.69995,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14071,10270,WESTERN HIMALAYA,LAHAUL SPITI,32.54241,77.68729,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14072,7035,WESTERN HIMALAYA,LAHAUL SPITI,32.54597,77.68059,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14073,6923,WESTERN HIMALAYA,LAHAUL SPITI,32.55197,77.69364,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14074,7375,WESTERN HIMALAYA,LAHAUL SPITI,32.55415,77.6823,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14075,9462,WESTERN HIMALAYA,LAHAUL SPITI,32.56398,77.69113,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14076,9755,WESTERN HIMALAYA,LAHAUL SPITI,32.58239,77.66563,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14077,7237,WESTERN HIMALAYA,LAHAUL SPITI,32.59048,77.6721,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14078,9855,WESTERN HIMALAYA,LAHAUL SPITI,32.57932,77.67025,6,3,9,,,,,ASW,ASW-03
IN,RGI50-14.14079,7397,WESTERN HIMALAYA,LAHAUL SPITI,32.57897,77.67625,6,3,9,,,,,ASW,ASW-03
